Landsat Product Identifier L2;Landsat Product Identifier L1;Landsat Scene Identifier;Date Acquired;Collection Category;Collection Number;WRS Path;WRS Row;Target WRS Path;Target WRS Row;Nadir/Off Nadir;Roll Angle;Date Product Generated L2;Date Product Generated L1;Start Time;Stop Time;Station Identifier;Day/Night Indicator;Land Cloud Cover;Scene Cloud Cover L1;Ground Control Points Model;Ground Control Points Version;Geometric RMSE Model;Geometric RMSE Model X;Geometric RMSE Model Y;Processing Software Version;Sun Elevation L0RA;Sun Azimuth L0RA;TIRS SSM Model;Data Type L2;Sensor Identifier;Satellite;Product Map Projection L1;UTM Zone;Datum;Ellipsoid;Scene Center Lat DMS;Scene Center Long DMS;Corner Upper Left Lat DMS;Corner Upper Left Long DMS;Corner Upper Right Lat DMS;Corner Upper Right Long DMS;Corner Lower Left Lat DMS;Corner Lower Left Long DMS;Corner Lower Right Lat DMS;Corner Lower Right Long DMS;Scene Center Latitude;Scene Center Longitude;Corner Upper Left Latitude;Corner Upper Left Longitude;Corner Upper Right Latitude;Corner Upper Right Longitude;Corner Lower Left Latitude;Corner Lower Left Longitude;Corner Lower Right Latitude;Corner Lower Right Longitude;Display ID;Entity ID
LC08_L2SP_199027_20240107_20240122_02_T2;LC08_L1GT_199027_20240107_20240122_02_T2;LC81990272024007LGN00;07/01/2024;T2;2;199;27;199;27;NADIR;  -0.001;22/01/2024;22/01/2024;07/01/2024 10:41;07/01/2024 10:41;LGN;DAY;  92.58;  92.58;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;17.99164899;161.16852346;FINAL;OLI_TIRS_L2SP;OLI_TIRS;8;UTM;31;WGS84;WGS84;"47°26'56.29""N";"1°46'46.45""E";"48°29'56.47""N";"0°08'46.75""E";"48°32'01.79""N";"3°21'46.91""E";"46°20'11.98""N";"0°15'39.31""E";"46°22'08.18""N";"3°20'54.35""E"; 47.44897;   1.77957; 48.49902;   0.14632; 48.53383;   3.36303; 46.33666;   0.26092; 46.36894;   3.34843;LC08_L2SP_199027_20240107_20240122_02_T2;LC81990272024007LGN00
LC08_L2SP_199028_20240107_20240122_02_T2;LC08_L1GT_199028_20240107_20240122_02_T2;LC81990282024007LGN00;07/01/2024;T2;2;199;28;199;28;NADIR;  -0.001;22/01/2024;22/01/2024;07/01/2024 10:41;07/01/2024 10:41;LGN;DAY;  93.38;  93.38;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;19.23423368;160.59663036;FINAL;OLI_TIRS_L2SP;OLI_TIRS;8;UTM;31;WGS84;WGS84;"46°01'46.85""N";"1°14'28.57""E";"47°04'24.06""N";"0°21'41.44""W";"47°07'20.93""N";"2°46'18.91""E";"44°54'31.54""N";"0°13'58.15""W";"44°57'15.59""N";"2°46'50.41""E"; 46.02968;   1.24127; 47.07335;  -0.36151; 47.12248;   2.77192; 44.90876;  -0.23282; 44.95433;   2.78067;LC08_L2SP_199028_20240107_20240122_02_T2;LC81990282024007LGN00
LC09_L2SP_198027_20240108_20240113_02_T2;LC09_L1GT_198027_20240108_20240108_02_T2;LC91980272024008LGN00;08/01/2024;T2;2;198;27;198;27;NADIR;  -0.001;13/01/2024;08/01/2024;08/01/2024 10:35;08/01/2024 10:35;LGN;DAY;  99.99;  99.99;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;18.09812129;161.05877417;N/A;OLI_TIRS_L2SP;OLI_TIRS;9;UTM;31;WGS84;WGS84;"47°26'57.55""N";"3°18'37.73""E";"48°30'20.74""N";"1°43'33.67""E";"48°29'49.31""N";"4°54'21.35""E";"46°22'05.99""N";"1°46'35.76""E";"46°21'36.79""N";"4°49'49.04""E"; 47.44932;   3.31048; 48.50576;   1.72602; 48.49703;   4.90593; 46.36833;   1.77660; 46.36022;   4.83029;LC09_L2SP_198027_20240108_20240113_02_T2;LC91980272024008LGN00
LC09_L2SP_198028_20240108_20240113_02_T2;LC09_L1GT_198028_20240108_20240108_02_T2;LC91980282024008LGN00;08/01/2024;T2;2;198;28;198;28;NADIR;  -0.001;13/01/2024;08/01/2024;08/01/2024 10:35;08/01/2024 10:35;LGN;DAY;  99.98;  99.98;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;19.33948321;160.48452615;N/A;OLI_TIRS_L2SP;OLI_TIRS;9;UTM;31;WGS84;WGS84;"46°01'47.28""N";"2°46'19.88""E";"47°04'54.70""N";"1°13'08.08""E";"47°05'17.45""N";"4°18'48.85""E";"44°56'30.05""N";"1°17'10.82""E";"44°56'51.14""N";"4°15'49.79""E"; 46.02980;   2.77219; 47.08186;   1.21891; 47.08818;   4.31357; 44.94168;   1.28634; 44.94754;   4.26383;LC09_L2SP_198028_20240108_20240113_02_T2;LC91980282024008LGN00
LC09_L2SP_198029_20240108_20240113_02_T2;LC09_L1GT_198029_20240108_20240108_02_T2;LC91980292024008LGN00;08/01/2024;T2;2;198;29;198;29;NADIR;   0.000;13/01/2024;08/01/2024;08/01/2024 10:35;08/01/2024 10:36;LGN;DAY;  96.91;  96.91;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;20.57765291;159.91337230;N/A;OLI_TIRS_L2SP;OLI_TIRS;9;UTM;31;WGS84;WGS84;"44°36'30.38""N";"2°15'22.36""E";"45°39'20.45""N";"0°43'46.02""E";"45°40'32.77""N";"3°45'08.68""E";"43°30'46.40""N";"0°48'41.08""E";"43°31'53.54""N";"3°43'30.83""E"; 44.60844;   2.25621; 45.65568;   0.72945; 45.67577;   3.75241; 43.51289;   0.81141; 43.53154;   3.72523;LC09_L2SP_198029_20240108_20240113_02_T2;LC91980292024008LGN00
LC08_L2SP_197028_20240109_20240122_02_T2;LC08_L1GT_197028_20240109_20240122_02_T2;LC81970282024009LGN00;09/01/2024;T2;2;197;28;197;28;NADIR;  -0.001;22/01/2024;22/01/2024;09/01/2024 10:29;09/01/2024 10:29;LGN;DAY;  93.07;  93.07;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;19.44013963;160.32366882;FINAL;OLI_TIRS_L2SP;OLI_TIRS;8;UTM;31;WGS84;WGS84;"46°01'47.68""N";"4°19'32.77""E";"47°05'34.33""N";"2°49'10.13""E";"47°03'24.34""N";"5°52'52.03""E";"44°58'23.92""N";"2°49'34.54""E";"44°56'23.14""N";"5°46'23.52""E"; 46.02991;   4.32577; 47.09287;   2.81948; 47.05676;   5.88112; 44.97331;   2.82626; 44.93976;   5.77320;LC08_L2SP_197028_20240109_20240122_02_T2;LC81970282024009LGN00
LC08_L2SP_197029_20240109_20240122_02_T1;LC08_L1TP_197029_20240109_20240122_02_T1;LC81970292024009LGN00;09/01/2024;T1;2;197;29;197;29;NADIR;  -0.001;22/01/2024;22/01/2024;09/01/2024 10:29;09/01/2024 10:30;LGN;DAY;  55.15;  55.15;573;5;    7.453;    4.379;    6.031;LPGS_16.3.1;20.67644200;159.74912756;FINAL;OLI_TIRS_L2SP;OLI_TIRS;8;UTM;31;WGS84;WGS84;"44°36'29.20""N";"3°48'33.01""E";"45°39'55.76""N";"2°19'52.21""E";"45°38'38.36""N";"5°18'53.96""E";"43°32'34.19""N";"2°21'18.36""E";"43°31'22.26""N";"5°13'56.14""E"; 44.60811;   3.80917; 45.66549;   2.33117; 45.64399;   5.31499; 43.54283;   2.35510; 43.52285;   5.23226;LC08_L2SP_197029_20240109_20240122_02_T1;LC81970292024009LGN00
LC09_L2SP_196028_20240110_20240113_02_T2;LC09_L1GT_196028_20240110_20240110_02_T2;LC91960282024010LGN00;10/01/2024;T2;2;196;28;196;28;NADIR;  -0.001;13/01/2024;10/01/2024;10/01/2024 10:23;10/01/2024 10:23;LGN;DAY;  99.97;  99.97;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;19.56013906;160.21138715;N/A;OLI_TIRS_L2SP;OLI_TIRS;9;UTM;31;WGS84;WGS84;"46°01'47.82""N";"5°51'25.06""E";"47°05'52.58""N";"4°24'02.84""E";"47°01'16.21""N";"7°25'08.36""E";"45°00'21.53""N";"4°20'55.90""E";"44°56'04.49""N";"7°15'20.66""E"; 46.02995;   5.85696; 47.09794;   4.40079; 47.02117;   7.41899; 45.00598;   4.34886; 44.93458;   7.25574;LC09_L2SP_196028_20240110_20240113_02_T2;LC91960282024010LGN00
LC09_L2SP_196029_20240110_20240113_02_T2;LC09_L1GT_196029_20240110_20240110_02_T2;LC91960292024010LGN00;10/01/2024;T2;2;196;29;196;29;NADIR;  -0.002;13/01/2024;10/01/2024;10/01/2024 10:23;10/01/2024 10:24;LGN;DAY;  99.97;  99.97;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;20.79496522;159.63426340;N/A;OLI_TIRS_L2SP;OLI_TIRS;9;UTM;31;WGS84;WGS84;"44°36'29.30""N";"5°20'25.69""E";"45°40'19.06""N";"3°54'23.11""E";"45°36'37.48""N";"6°51'23.33""E";"43°34'25.39""N";"3°52'27.66""E";"43°30'59.36""N";"6°43'13.33""E"; 44.60814;   5.34047; 45.67196;   3.90642; 45.61041;   6.85648; 43.57372;   3.87435; 43.51649;   6.72037;LC09_L2SP_196029_20240110_20240113_02_T2;LC91960292024010LGN00
LC08_L2SP_195028_20240111_20240123_02_T1;LC08_L1TP_195028_20240111_20240123_02_T1;LC81950282024011LGN00;11/01/2024;T1;2;195;28;195;28;NADIR;  -0.001;23/01/2024;23/01/2024;11/01/2024 10:16;11/01/2024 10:17;LGN;DAY;  11.49;  11.49;269;5;    9.661;    5.574;    7.891;LPGS_16.3.1;19.67501391;160.04849439;FINAL;OLI_TIRS_L2SP;OLI_TIRS;8;UTM;32;WGS84;WGS84;"46°01'47.28""N";"7°24'37.04""E";"47°04'32.23""N";"5°48'44.06""E";"47°07'11.96""N";"8°56'31.16""E";"44°54'48.13""N";"5°56'02.94""E";"44°57'16.27""N";"8°56'39.19""E"; 46.02980;   7.41029; 47.07562;   5.81224; 47.11999;   8.94199; 44.91337;   5.93415; 44.95452;   8.94422;LC08_L2SP_195028_20240111_20240123_02_T1;LC81950282024011LGN00
LC08_L2SP_195029_20240111_20240123_02_T1;LC08_L1TP_195029_20240111_20240123_02_T1;LC81950292024011LGN00;11/01/2024;T1;2;195;29;195;29;NADIR;  -0.001;23/01/2024;23/01/2024;11/01/2024 10:17;11/01/2024 10:17;LGN;DAY;  24.12;  23.77;526;5;    8.706;    5.516;    6.736;LPGS_16.3.1;20.90763288;159.46830863;FINAL;OLI_TIRS_L2SP;OLI_TIRS;8;UTM;32;WGS84;WGS84;"44°36'28.80""N";"6°53'37.57""E";"45°38'56.08""N";"5°19'41.74""E";"45°42'22.50""N";"8°22'36.98""E";"43°29'04.13""N";"5°27'43.67""E";"43°32'15.61""N";"8°23'58.96""E"; 44.60800;   6.89377; 45.64891;   5.32826; 45.70625;   8.37694; 43.48448;   5.46213; 43.53767;   8.39971;LC08_L2SP_195029_20240111_20240123_02_T1;LC81950292024011LGN00
LC08_L2SP_195030_20240111_20240123_02_T1;LC08_L1TP_195030_20240111_20240123_02_T1;LC81950302024011LGN00;11/01/2024;T1;2;195;30;195;30;NADIR;  -0.001;23/01/2024;23/01/2024;11/01/2024 10:17;11/01/2024 10:18;LGN;DAY;  86.41;  90.92;236;5;    7.829;    5.245;    5.812;LPGS_16.3.1;22.13622725;158.88795095;FINAL;OLI_TIRS_L2SP;OLI_TIRS;8;UTM;32;WGS84;WGS84;"43°11'05.35""N";"6°23'49.99""E";"44°13'14.02""N";"4°51'44.86""E";"44°17'22.78""N";"7°50'21.66""E";"42°03'14.58""N";"5°00'22.54""E";"42°07'05.30""N";"7°52'47.32""E"; 43.18482;   6.39722; 44.22056;   4.86246; 44.28966;   7.83935; 42.05405;   5.00626; 42.11814;   7.87981;LC08_L2SP_195030_20240111_20240123_02_T1;LC81950302024011LGN00
LC09_L2SP_199027_20240115_20240116_02_T1;LC09_L1TP_199027_20240115_20240115_02_T1;LC91990272024015LGN00;15/01/2024;T1;2;199;27;199;27;NADIR;   0.000;16/01/2024;15/01/2024;15/01/2024 10:41;15/01/2024 10:41;LGN;DAY;  83.13;  83.13;53;5;    8.931;    4.938;    7.442;LPGS_16.3.1;19.01369748;160.11550032;N/A;OLI_TIRS_L2SP;OLI_TIRS;9;UTM;31;WGS84;WGS84;"47°26'56.26""N";"1°45'03.71""E";"48°29'43.87""N";"0°06'50.51""E";"48°31'52.43""N";"3°19'49.84""E";"46°20'09.28""N";"0°13'47.17""E";"46°22'08.51""N";"3°19'02.03""E"; 47.44896;   1.75103; 48.49552;   0.11403; 48.53123;   3.33051; 46.33591;   0.22977; 46.36903;   3.31723;LC09_L2SP_199027_20240115_20240116_02_T1;LC91990272024015LGN00
LC09_L2SP_199028_20240115_20240116_02_T2;LC09_L1GT_199028_20240115_20240115_02_T2;LC91990282024015LGN00;15/01/2024;T2;2;199;28;199;28;NADIR;   0.000;16/01/2024;15/01/2024;15/01/2024 10:41;15/01/2024 10:42;LGN;DAY;  69.78;  69.78;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;20.24228231;159.52087302;N/A;OLI_TIRS_L2SP;OLI_TIRS;9;UTM;31;WGS84;WGS84;"46°01'46.70""N";"1°12'47.05""E";"47°04'21.14""N";"0°23'20.83""W";"47°07'20.71""N";"2°44'39.26""E";"44°54'38.52""N";"0°15'34.31""W";"44°57'25.09""N";"2°45'14.54""E"; 46.02964;   1.21307; 47.07254;  -0.38912; 47.12242;   2.74424; 44.91070;  -0.25953; 44.95697;   2.75404;LC09_L2SP_199028_20240115_20240116_02_T2;LC91990282024015LGN00
LC08_L2SP_198027_20240116_20240124_02_T1;LC08_L1TP_198027_20240116_20240124_02_T1;LC81980272024016LGN00;16/01/2024;T1;2;198;27;198;27;NADIR;  -0.001;24/01/2024;24/01/2024;16/01/2024 10:34;16/01/2024 10:35;LGN;DAY;  44.97;  44.97;404;5;    9.448;    5.828;    7.436;LPGS_16.3.1;19.16546776;159.95532846;FINAL;OLI_TIRS_L2SP;OLI_TIRS;8;UTM;31;WGS84;WGS84;"47°26'56.58""N";"3°18'23.22""E";"48°30'30.31""N";"1°43'18.80""E";"48°29'59.28""N";"4°54'07.13""E";"46°22'05.84""N";"1°46'21.72""E";"46°21'37.04""N";"4°49'35""E"; 47.44905;   3.30645; 48.50842;   1.72189; 48.49980;   4.90198; 46.36829;   1.77270; 46.36029;   4.82639;LC08_L2SP_198027_20240116_20240124_02_T1;LC81980272024016LGN00
LC08_L2SP_198028_20240116_20240124_02_T2;LC08_L1GT_198028_20240116_20240124_02_T2;LC81980282024016LGN00;16/01/2024;T2;2;198;28;198;28;NADIR;  -0.001;24/01/2024;24/01/2024;16/01/2024 10:35;16/01/2024 10:35;LGN;DAY;  93.40;  93.40;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;20.39182876;159.35699369;FINAL;OLI_TIRS_L2SP;OLI_TIRS;8;UTM;31;WGS84;WGS84;"46°01'46.99""N";"2°46'05.95""E";"47°05'04.20""N";"1°12'53.53""E";"47°05'27.31""N";"4°18'34.88""E";"44°56'20.11""N";"1°16'57.43""E";"44°56'41.60""N";"4°15'35.89""E"; 46.02972;   2.76832; 47.08450;   1.21487; 47.09092;   4.30969; 44.93892;   1.28262; 44.94489;   4.25997;LC08_L2SP_198028_20240116_20240124_02_T2;LC81980282024016LGN00
LC08_L2SP_198029_20240116_20240124_02_T2;LC08_L1GT_198029_20240116_20240124_02_T2;LC81980292024016LGN00;16/01/2024;T2;2;198;29;198;29;NADIR;  -0.001;24/01/2024;24/01/2024;16/01/2024 10:35;16/01/2024 10:36;LGN;DAY;  86.89;  86.89;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;21.61481923;158.76029902;FINAL;OLI_TIRS_L2SP;OLI_TIRS;8;UTM;31;WGS84;WGS84;"44°36'29.30""N";"2°15'06.91""E";"45°39'29.88""N";"0°43'31.80""E";"45°40'42.60""N";"3°44'54.92""E";"43°30'36.43""N";"0°48'28.08""E";"43°31'43.93""N";"3°43'17.33""E"; 44.60814;   2.25192; 45.65830;   0.72550; 45.67850;   3.74859; 43.51012;   0.80780; 43.52887;   3.72148;LC08_L2SP_198029_20240116_20240124_02_T2;LC81980292024016LGN00
LC09_L2SP_197028_20240117_20240130_02_T2;LC09_L1GT_197028_20240117_20240117_02_T2;LC91970282024017LGN00;17/01/2024;T2;2;197;28;197;28;NADIR;  -0.001;30/01/2024;17/01/2024;17/01/2024 10:29;17/01/2024 10:29;LGN;DAY;  99.99;  99.99;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;20.56274019;159.24930835;N/A;OLI_TIRS_L2SP;OLI_TIRS;9;UTM;31;WGS84;WGS84;"46°01'46.42""N";"4°18'13.97""E";"47°05'24.47""N";"2°47'44.81""E";"47°03'16.74""N";"5°51'26.28""E";"44°58'23.77""N";"2°48'12.35""E";"44°56'25.12""N";"5°45'01.48""E"; 46.02956;   4.30388; 47.09013;   2.79578; 47.05465;   5.85730; 44.97327;   2.80343; 44.94031;   5.75041;LC09_L2SP_197028_20240117_20240130_02_T2;LC91970282024017LGN00
LC09_L2SP_197029_20240117_20240130_02_T2;LC09_L1GT_197029_20240117_20240117_02_T2;LC91970292024017LGN00;17/01/2024;T2;2;197;29;197;29;NADIR;   0.000;30/01/2024;17/01/2024;17/01/2024 10:29;17/01/2024 10:30;LGN;DAY;  99.90;  99.90;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;21.78420428;158.64951172;N/A;OLI_TIRS_L2SP;OLI_TIRS;9;UTM;31;WGS84;WGS84;"44°36'29.34""N";"3°47'16.69""E";"45°39'55.26""N";"2°18'29.05""E";"45°38'40.02""N";"5°17'30.88""E";"43°32'33.72""N";"2°19'58.15""E";"43°31'23.81""N";"5°12'36""E"; 44.60815;   3.78797; 45.66535;   2.30807; 45.64445;   5.29191; 43.54270;   2.33282; 43.52328;   5.21000;LC09_L2SP_197029_20240117_20240130_02_T2;LC91970292024017LGN00
LC08_L2SP_196028_20240118_20240124_02_T2;LC08_L1GT_196028_20240118_20240124_02_T2;LC81960282024018LGN00;18/01/2024;T2;2;196;28;196;28;NADIR;  -0.001;24/01/2024;24/01/2024;18/01/2024 10:22;18/01/2024 10:23;LGN;DAY;  99.92;  99.92;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;20.72570749;159.08604283;FINAL;OLI_TIRS_L2SP;OLI_TIRS;8;UTM;31;WGS84;WGS84;"46°01'47.32""N";"5°51'36.58""E";"47°06'02.12""N";"4°24'17.32""E";"47°01'25.36""N";"7°25'23.34""E";"45°00'11.66""N";"4°21'09.40""E";"44°55'54.30""N";"7°15'33.59""E"; 46.02981;   5.86016; 47.10059;   4.40481; 47.02371;   7.42315; 45.00324;   4.35261; 44.93175;   7.25933;LC08_L2SP_196028_20240118_20240124_02_T2;LC81960282024018LGN00
LC08_L2SP_196029_20240118_20240124_02_T1;LC08_L1TP_196029_20240118_20240124_02_T1;LC81960292024018LGN00;18/01/2024;T1;2;196;29;196;29;NADIR;  -0.001;24/01/2024;24/01/2024;18/01/2024 10:23;18/01/2024 10:23;LGN;DAY;  98.03;  98.03;96;5;    8.250;    5.227;    6.382;LPGS_16.3.1;21.94516515;158.48174778;FINAL;OLI_TIRS_L2SP;OLI_TIRS;8;UTM;31;WGS84;WGS84;"44°36'28.69""N";"5°20'37.25""E";"45°40'28.63""N";"3°54'37.15""E";"45°36'46.73""N";"6°51'37.80""E";"43°34'25.28""N";"3°52'41.02""E";"43°30'58.93""N";"6°43'26.65""E"; 44.60797;   5.34368; 45.67462;   3.91032; 45.61298;   6.86050; 43.57369;   3.87806; 43.51637;   6.72407;LC08_L2SP_196029_20240118_20240124_02_T1;LC81960292024018LGN00
LC09_L2SP_195028_20240119_20240120_02_T1;LC09_L1TP_195028_20240119_20240119_02_T1;LC91950282024019LGN00;19/01/2024;T1;2;195;28;195;28;NADIR;   0.000;20/01/2024;19/01/2024;19/01/2024 10:16;19/01/2024 10:17;LGN;DAY;  30.29;  30.29;298;5;    9.304;    5.792;    7.281;LPGS_16.3.1;20.91075594;158.98076220;N/A;OLI_TIRS_L2SP;OLI_TIRS;9;UTM;32;WGS84;WGS84;"46°01'46.16""N";"7°23'50.57""E";"47°04'21.36""N";"5°48'02.05""E";"47°07'02.21""N";"8°55'48.47""E";"44°54'47.02""N";"5°55'21.97""E";"44°57'16.27""N";"8°55'58.12""E"; 46.02949;   7.39738; 47.07260;   5.80057; 47.11728;   8.93013; 44.91306;   5.92277; 44.95452;   8.93281;LC09_L2SP_195028_20240119_20240120_02_T1;LC91950282024019LGN00
LC09_L2SP_195029_20240119_20240120_02_T1;LC09_L1TP_195029_20240119_20240119_02_T1;LC91950292024019LGN00;19/01/2024;T1;2;195;29;195;29;NADIR;  -0.001;20/01/2024;19/01/2024;19/01/2024 10:17;19/01/2024 10:17;LGN;DAY;  88.76;  89.01;383;5;    8.028;    5.359;    5.977;LPGS_16.3.1;22.12833832;158.37296652;N/A;OLI_TIRS_L2SP;OLI_TIRS;9;UTM;32;WGS84;WGS84;"44°36'29.34""N";"6°52'52.32""E";"45°38'45.06""N";"5°19'00.88""E";"45°42'12.56""N";"8°21'55.44""E";"43°29'02.87""N";"5°27'03.67""E";"43°32'15.40""N";"8°23'18.85""E"; 44.60815;   6.88120; 45.64585;   5.31691; 45.70349;   8.36540; 43.48413;   5.45102; 43.53761;   8.38857;LC09_L2SP_195029_20240119_20240120_02_T1;LC91950292024019LGN00
LC09_L2SP_195030_20240119_20240120_02_T1;LC09_L1TP_195030_20240119_20240119_02_T1;LC91950302024019LGN00;19/01/2024;T1;2;195;30;195;30;NADIR;   0.000;20/01/2024;19/01/2024;19/01/2024 10:17;19/01/2024 10:18;LGN;DAY;  99.81;  79.51;417;5;    7.762;    5.283;    5.687;LPGS_16.3.1;23.34217609;157.76386066;N/A;OLI_TIRS_L2SP;OLI_TIRS;9;UTM;32;WGS84;WGS84;"43°11'04.56""N";"6°23'05.82""E";"44°13'12.04""N";"4°50'50.93""E";"44°17'22.20""N";"7°49'27.55""E";"42°03'22.46""N";"4°59'29.83""E";"42°07'14.48""N";"7°51'54.90""E"; 43.18460;   6.38495; 44.22001;   4.84748; 44.28950;   7.82432; 42.05624;   4.99162; 42.12069;   7.86525;LC09_L2SP_195030_20240119_20240120_02_T1;LC91950302024019LGN00
LC08_L2SP_199027_20240123_20240130_02_T2;LC08_L1GT_199027_20240123_20240130_02_T2;LC81990272024023LGN00;23/01/2024;T2;2;199;27;199;27;NADIR;  -0.001;30/01/2024;30/01/2024;23/01/2024 10:41;23/01/2024 10:41;LGN;DAY;  95.69;  95.69;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;20.47111303;159.04183938;FINAL;OLI_TIRS_L2SP;OLI_TIRS;8;UTM;31;WGS84;WGS84;"47°26'56.87""N";"1°46'28.74""E";"48°29'55.75""N";"0°08'17.56""E";"48°32'01.90""N";"3°21'17.64""E";"46°20'11.29""N";"0°15'11.27""E";"46°22'08.29""N";"3°20'26.27""E"; 47.44913;   1.77465; 48.49882;   0.13821; 48.53386;   3.35490; 46.33647;   0.25313; 46.36897;   3.34063;LC08_L2SP_199027_20240123_20240130_02_T2;LC81990272024023LGN00
LC08_L2SP_199028_20240123_20240130_02_T2;LC08_L1GT_199028_20240123_20240130_02_T2;LC81990282024023LGN00;23/01/2024;T2;2;199;28;199;28;NADIR;  -0.001;30/01/2024;30/01/2024;23/01/2024 10:41;23/01/2024 10:41;LGN;DAY;  96.77;  96.77;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;21.68475950;158.41584484;FINAL;OLI_TIRS_L2SP;OLI_TIRS;8;UTM;31;WGS84;WGS84;"46°01'47.35""N";"1°14'11.33""E";"47°04'23.63""N";"0°21'55.62""W";"47°07'20.89""N";"2°46'04.69""E";"44°54'31.14""N";"0°14'11.80""W";"44°57'15.55""N";"2°46'36.73""E"; 46.02982;   1.23648; 47.07323;  -0.36545; 47.12247;   2.76797; 44.90865;  -0.23661; 44.95432;   2.77687;LC08_L2SP_199028_20240123_20240130_02_T2;LC81990282024023LGN00
LC09_L2SP_198027_20240124_20240125_02_T2;LC09_L1GT_198027_20240124_20240124_02_T2;LC91980272024024LGN00;24/01/2024;T2;2;198;27;198;27;NADIR;   0.000;25/01/2024;24/01/2024;24/01/2024 10:34;24/01/2024 10:35;LGN;DAY;  99.97;  99.97;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;20.69046334;158.94650413;N/A;OLI_TIRS_L2SP;OLI_TIRS;9;UTM;31;WGS84;WGS84;"47°26'57.70""N";"3°18'42.66""E";"48°30'20.74""N";"1°43'33.67""E";"48°29'49.31""N";"4°54'21.35""E";"46°22'05.99""N";"1°46'35.76""E";"46°21'36.79""N";"4°49'49.04""E"; 47.44936;   3.31185; 48.50576;   1.72602; 48.49703;   4.90593; 46.36833;   1.77660; 46.36022;   4.83029;LC09_L2SP_198027_20240124_20240125_02_T2;LC91980272024024LGN00
LC09_L2SP_198028_20240124_20240125_02_T1;LC09_L1TP_198028_20240124_20240124_02_T1;LC91980282024024LGN00;24/01/2024;T1;2;198;28;198;28;NADIR;   0.000;25/01/2024;24/01/2024;24/01/2024 10:35;24/01/2024 10:35;LGN;DAY;  91.56;  91.56;34;5;   11.809;    6.696;    9.727;LPGS_16.3.1;21.90303979;158.31635666;N/A;OLI_TIRS_L2SP;OLI_TIRS;9;UTM;31;WGS84;WGS84;"46°01'47.28""N";"2°46'25.86""E";"47°04'54.70""N";"1°13'08.08""E";"47°05'17.27""N";"4°19'03.07""E";"44°56'30.05""N";"1°17'10.82""E";"44°56'51""N";"4°16'03.47""E"; 46.02980;   2.77385; 47.08186;   1.21891; 47.08813;   4.31752; 44.94168;   1.28634; 44.94750;   4.26763;LC09_L2SP_198028_20240124_20240125_02_T1;LC91980282024024LGN00
LC09_L2SP_198029_20240124_20240125_02_T2;LC09_L1GT_198029_20240124_20240124_02_T2;LC91980292024024LGN00;24/01/2024;T2;2;198;29;198;29;NADIR;   0.000;25/01/2024;24/01/2024;24/01/2024 10:35;24/01/2024 10:36;LGN;DAY;  91.59;  91.59;-1;5;    0.000;    0.000;    0.000;LPGS_16.3.1;23.11152191;157.68689108;N/A;OLI_TIRS_L2SP;OLI_TIRS;9;UTM;31;WGS84;WGS84;"44°36'29.52""N";"2°15'28.04""E";"45°39'20.74""N";"0°43'59.88""E";"45°40'32.77""N";"3°45'08.68""E";"43°30'46.66""N";"0°48'54.43""E";"43°31'53.54""N";"3°43'30.83""E"; 44.60820;   2.25779; 45.65576;   0.73330; 45.67577;   3.75241; 43.51296;   0.81512; 43.53154;   3.72523;LC09_L2SP_198029_20240124_20240125_02_T2;LC91980292024024LGN00
LC08_L2SP_197028_20240125_20240130_02_T1;LC08_L1TP_197028_20240125_20240130_02_T1;LC81970282024025LGN00;25/01/2024;T1;2;197;28;197;28;NADIR;  -0.001;30/01/2024;30/01/2024;25/01/2024 10:29;25/01/2024 10:29;LGN;DAY;  41.74;  41.74;404;5;    8.223;    4.867;    6.628;LPGS_16.3.1;22.11070026;158.15414826;FINAL;OLI_TIRS_L2SP;OLI_TIRS;8;UTM;31;WGS84;WGS84;"46°01'47.82""N";"4°19'57.58""E";"47°05'34.37""N";"2°49'38.60""E";"47°03'23.98""N";"5°53'06.22""E";"44°58'23.95""N";"2°50'01.93""E";"44°56'22.81""N";"5°46'37.20""E"; 46.02995;   4.33266; 47.09288;   2.82739; 47.05666;   5.88506; 44.97332;   2.83387; 44.93967;   5.77700;LC08_L2SP_197028_20240125_20240130_02_T1;LC81970282024025LGN00
